,subject,patch_type,distribution,n_samples,raw_skewness,raw_skewness_p,raw_aic,raw_bic,raw_ks_p,raw_fitted_skewness,z_skewness,z_skewness_p,z_aic,z_bic,z_ks_p,z_fitted_skewness
131,15,Patch 2,gamma,12,-1.366312672342492,0.017790702017874454,73.14520980148748,74.59992975085149,0.23841767129285196,0.11071086615370503,-1.3663126723424923,0.017790702017874416,32.779864576070665,34.23458452543467,0.21545255483028314,0.1396406678606623
132,15,Patch 1,normal,16,-4.42408336292757e-05,0.999926658828317,93.74169651081932,95.28687395529889,0.6222411083261776,0.0,-4.4240833630395233e-05,0.9999266588283151,39.69546106210264,41.2406385065822,0.6222411083261759,0.0
133,15,Patch 1,lognormal,16,-4.42408336292757e-05,0.999926658828317,95.74169668763795,98.05946285435729,0.6223198276698145,0.00018293154373780419,-4.4240833630395233e-05,0.9999266588283151,41.70011267417311,44.01787884089246,0.6362666228595552,0.033576846238892503
134,15,Patch 1,gamma,16,-4.42408336292757e-05,0.999926658828317,95.74166388606886,98.0594300527882,0.6225547520556698,0.00010935217196049018,-4.4240833630395233e-05,0.9999266588283151,41.695430398536246,44.01319656525559,0.6227412450073775,0.00010934986394721477
135,16,Patch 3,normal,20,0.01693452177714416,0.9696347537275902,102.36146918405528,104.35293373116326,0.9124549450268759,0.0,0.016934521777142462,0.9696347537275933,47.14551130264868,49.13697584975666,0.9124549450268747,0.0
136,16,Patch 3,lognormal,20,0.01693452177714416,0.9696347537275902,104.35977888754482,107.3469757082068,0.9178189473227205,0.029867086956467587,0.016934521777142462,0.9696347537275933,49.1442732255795,52.13147004624147,0.9182880089715783,0.044642261691983695
137,16,Patch 3,gamma,20,0.01693452177714416,0.9696347537275902,104.35997396215976,107.34717078282173,0.9156041001977343,0.017417733148043096,0.016934521777142462,0.9696347537275933,49.14401706489002,52.13121388555199,0.9155286839720181,0.017401537995729348
138,16,Patch 2,normal,14,0.7844649144102841,0.13411806389376332,73.7242449483592,75.00235960758971,0.5690168158516893,0.0,0.784464914410282,0.13411806389376424,35.07307443137457,36.35118909060509,0.569016815851688,0.0
139,16,Patch 2,lognormal,14,0.7844649144102841,0.13411806389376332,73.62573408460413,75.54290607344991,0.7957883126538523,1.0751755602604756,0.784464914410282,0.13411806389376424,34.974563570675386,36.89173555952116,0.7957640011568063,1.0751867005855102
140,16,Patch 2,gamma,14,0.7844649144102841,0.13411806389376332,73.64339294798066,75.56056493682644,0.7700879756349255,0.9122128993678624,0.784464914410282,0.13411806389376424,34.99222243103476,36.909394419880535,0.7700932133542178,0.9122120565057654
141,16,Patch 1,normal,18,0.852460642013688,0.0818329691614561,111.0573553486082,112.83809886440052,0.8581720593566375,0.0,0.8524606420136891,0.08183296916145581,61.36299325534226,63.14373677113459,0.8581720593566382,0.0
142,16,Patch 1,lognormal,18,0.852460642013688,0.0818329691614561,110.28384362756185,112.95495890125034,0.85638709195126,1.2257683496346294,0.8524606420136891,0.08183296916145581,60.58948153523344,63.26059680892193,0.8563800642138761,1.2257627286714063
143,16,Patch 1,gamma,18,0.852460642013688,0.0818329691614561,109.96071829235039,112.63183356603889,0.790577042022368,1.2140337340232374,0.8524606420136891,0.08183296916145581,60.266356200898656,62.93747147458715,0.7906050275400989,1.2140410959551617
144,17,Patch 3,normal,20,0.869267275869836,0.06734083302078409,131.51976186287143,133.51122640997943,0.5677793511866269,0.0,0.8692672758698378,0.06734083302078352,62.021525156948904,64.01298970405689,0.5677793511866284,0.0
145,17,Patch 3,lognormal,20,0.869267275869836,0.06734083302078409,130.94187221127189,133.92906903193386,0.7257745212464799,0.9183593955412594,0.8692672758698378,0.06734083302078352,61.443635507090505,64.43083232775248,0.7257456267640819,0.9183727716256652
146,17,Patch 3,gamma,20,0.869267275869836,0.06734083302078409,130.9677250251942,133.95492184585618,0.7179484299110894,0.826381777758396,0.8692672758698378,0.06734083302078352,61.46948831913508,64.45668513979706,0.7179421792886587,0.8263895231584674
147,17,Patch 2,normal,14,0.4269663145168932,0.4022070190260192,95.01542229585665,96.29353695508716,0.67165822744259,0.0,0.42696631451689293,0.4022070190260194,46.36665660171089,47.64477126094141,0.67165822744259,0.0
148,17,Patch 2,lognormal,14,0.4269663145168932,0.4022070190260192,82.57273642625115,84.48990841509693,0.0038134458051161113,3.0218089589537916e+55,0.42696631451689293,0.4022070190260194,44.9548764470045,46.872048435850274,0.9157267351559402,6.139652941317162
149,17,Patch 2,gamma,14,0.4269663145168932,0.4022070190260192,79.99331894227299,81.91049093111877,0.5030665488300143,2.202199040936328,0.42696631451689293,0.4022070190260194,19.449812739637544,21.36698472848332,0.4640284505332397,2.4976458636624983
150,17,Patch 1,normal,16,0.38353337404124677,0.4309352707555889,95.03518729365516,96.58036473813472,0.714074015612826,0.0,0.3835333740412458,0.4309352707555899,39.43659792891715,40.981775373396715,0.7140740156128257,0.0
151,17,Patch 1,lognormal,16,0.38353337404124677,0.4309352707555889,95.71881201070285,98.03657817742219,0.9003612602249697,1.3572540756089575,0.3835333740412458,0.4309352707555899,40.12022264868195,42.4379888154013,0.900367775034663,1.357287430876033
152,17,Patch 1,gamma,16,0.38353337404124677,0.4309352707555889,95.01802064009807,97.33578680681741,0.928530734365244,1.3830170806721958,0.3835333740412458,0.4309352707555899,39.41943127523925,41.73719744195859,0.9285360531807756,1.3830334800821609
153,18,Patch 3,normal,16,0.13003427336330198,0.7873130401719574,86.51089087660961,88.05606832108917,0.8577494545054425,0.0,0.13003427336330364,0.7873130401719551,37.549343561043024,39.09452100552259,0.8577494545054419,0.0
154,18,Patch 3,lognormal,16,0.13003427336330198,0.7873130401719574,88.41280626252909,90.73057242924843,0.8182186666372582,0.2935168934281783,0.13003427336330364,0.7873130401719551,39.45125894696743,41.76902511368677,0.8182191840853148,0.29351487681986194
155,18,Patch 3,gamma,16,0.13003427336330198,0.7873130401719574,88.3974834205863,90.71524958730564,0.8177310083146804,0.23417424424005442,0.13003427336330364,0.7873130401719551,39.44075681766637,41.75852298438571,0.8213327941771351,0.21851164758626512
156,18,Patch 2,normal,13,0.18822427103543218,0.7157378235561165,63.596808934480556,64.72670764940364,0.9698169130601197,0.0,0.1882242710354339,0.7157378235561143,23.815551740582702,24.945450455505775,0.9698169130601193,0.0
157,18,Patch 2,lognormal,13,0.18822427103543218,0.7157378235561165,64.53032976471451,66.22517783709912,0.0034877175368133173,5.931961707434024e+57,0.1882242710354339,0.7157378235561143,25.683156296516493,27.378004368901102,0.9226592506466318,0.33015914797436113
158,18,Patch 2,gamma,13,0.18822427103543218,0.7157378235561165,65.43551391664782,67.13036198903244,0.9125292826305343,0.40104572300688346,0.1882242710354339,0.7157378235561143,25.654645379200637,27.349493451585246,0.9120906683514189,0.38286058596246186
159,18,Patch 1,normal,18,0.24563625970877553,0.5969211267730494,105.5567861675149,107.33752968330722,0.4544977095061292,0.0,0.24563625970877623,0.5969211267730486,50.4750454375025,52.25578895329483,0.4544977095061301,0.0
160,18,Patch 1,lognormal,18,0.24563625970877553,0.5969211267730494,106.90279517991907,109.57391045360757,0.41677372547541025,0.7952858899400513,0.24563625970877623,0.5969211267730486,51.82105445018999,54.49216972387848,0.41676763586139964,0.7952947696787571
161,18,Patch 1,gamma,18,0.24563625970877553,0.5969211267730494,106.68177567452916,109.35289094821766,0.42948582228040544,0.8081824316688992,0.24563625970877623,0.5969211267730486,51.600034944527536,54.27115021821603,0.42948533599100513,0.8081821093771681
162,19,Patch 3,normal,23,-0.10732133352559681,0.7997804082656188,115.74266137122322,118.01364980308152,0.7094750176086166,0.0,-0.10732133352560028,0.7997804082656123,47.48324064263888,49.75422907449718,0.7094750176086144,0.0
163,19,Patch 3,lognormal,23,-0.10732133352559681,0.7997804082656188,117.74271309244777,121.14919574023523,0.7094782264318369,6.285535531484579e-05,-0.10732133352560028,0.7997804082656123,49.50226051615162,52.90874316393907,0.7018400381706839,0.022327219270305117
164,19,Patch 3,gamma,23,-0.10732133352559681,0.7997804082656188,117.8083730563734,121.21485570416084,0.6869442288199645,0.07701291059634775,-0.10732133352560028,0.7997804082656123,49.54877885422212,52.95526150200957,0.6884848378773807,0.07662246294290279
165,19,Patch 2,normal,20,-1.420460882116034,0.005852288460564949,99.92392877601552,101.9153933231235,0.18184668831172512,0.0,-1.4204608821160347,0.005852288460564925,40.567910751159566,42.55937529826755,0.18184668831172546,0.0
166,19,Patch 2,lognormal,20,-1.420460882116034,0.005852288460564949,101.92417114189976,104.91136796256174,0.1818388757483751,2.559343734327331e-05,-1.4204608821160347,0.005852288460564925,42.601656017069544,45.588852837731515,0.1889170985562475,0.003433672620558774
167,19,Patch 2,gamma,20,-1.420460882116034,0.005852288460564949,103.10149887110236,106.08869569176434,0.12453330206554614,0.11649878313912902,-1.4204608821160347,0.005852288460564925,43.78308983349946,46.77028665416143,0.1277133406945563,0.11891092929161493
168,19,Patch 1,normal,22,-0.24383893853913313,0.5727775675008993,118.6966200402794,120.87870494699604,0.9808092011069239,0.0,-0.24383893853913213,0.5727775675009013,53.40500021293786,55.58708511965449,0.980809201106924,0.0
169,19,Patch 1,lognormal,22,-0.24383893853913313,0.5727775675008993,120.69663682016466,123.96976418023961,0.9808087665770606,9.38368607959766e-06,-0.24383893853913213,0.5727775675009013,55.43381575320882,58.70694311328377,0.9791666299315007,0.015644258019847493
170,19,Patch 1,gamma,22,-0.24383893853913313,0.5727775675008993,120.91548600313072,124.18861336320568,0.9759086774039767,0.1084691784876761,-0.24383893853913213,0.5727775675009013,55.62296544843916,58.89609280851411,0.9770701675169315,0.10819109938660193
171,20,Patch 3,normal,18,1.3884777287036905,0.008467198398032724,129.37671110294713,131.15745461873945,0.5864505085186806,0.0,1.3884777287036907,0.008467198398032724,52.72346274774988,54.50420626354221,0.5864505085186814,0.0
172,20,Patch 3,lognormal,18,1.3884777287036905,0.008467198398032724,123.77134409026482,126.4424593639533,0.9721161923476827,2.558830959428417,1.3884777287036907,0.008467198398032724,47.118095748480805,49.7892110221693,0.9721060538202196,2.5587247786373317
173,20,Patch 3,gamma,18,1.3884777287036905,0.008467198398032724,104.27154807447559,106.94266334816407,0.20577328553586005,2.3926749466302573,1.3884777287036907,0.008467198398032724,37.9977054808988,40.6688207545873,0.3973360218576638,2.1215421529385146
174,20,Patch 2,normal,14,0.9722423019301825,0.06841262908697557,100.4750593976608,101.75317405689131,0.5492068219470343,0.0,0.9722423019301814,0.06841262908697582,40.85586623250738,42.1339808917379,0.5492068219470325,0.0
175,20,Patch 2,lognormal,14,0.9722423019301825,0.06841262908697557,92.19130408382323,94.108476072669,0.005114152070228362,2.648282901473317e+56,0.9722423019301814,0.06841262908697582,38.92389566520567,40.84106765405144,0.9244666927354028,2.064471501287883
176,20,Patch 2,gamma,14,0.9722423019301825,0.06841262908697557,69.35873978295804,71.27591177180382,0.02542211324368937,2.830540518964697,0.9722423019301814,0.06841262908697582,23.05342048684399,24.970592475689763,0.1652465441826455,2.294436723649011
177,20,Patch 1,normal,17,0.2992658682462395,0.5286182058308385,114.42889588770085,116.09532257581328,0.9166757122038042,0.0,0.2992658682462392,0.5286182058308391,42.03416133001458,43.70058801812701,0.9166757122038042,0.0
178,20,Patch 1,lognormal,17,0.2992658682462395,0.5286182058308385,116.15459877668395,118.6542388088526,0.9458195475839688,0.34008011165226953,0.2992658682462392,0.5286182058308391,43.75986421910004,46.25950425126869,0.9458178312292819,0.34007806551396963
179,20,Patch 1,gamma,17,0.2992658682462395,0.5286182058308385,116.13752922316976,118.63716925533842,0.9437295778339174,0.3703816586822762,0.2992658682462392,0.5286182058308391,43.74279466548368,46.24243469765233,0.9437296171195177,0.37038153174113086
180,21,Patch 3,normal,22,-0.8699166754069529,0.0591513481243399,99.34638150412506,101.5284664108417,0.6598860349202686,0.0,-0.8699166754069545,0.059151348124339455,41.28781423804486,43.46989914476149,0.6598860349202702,0.0
181,21,Patch 3,lognormal,22,-0.8699166754069529,0.0591513481243399,101.3466900004266,104.61981736050156,0.6598582889235558,4.835687628509453e-05,-0.8699166754069545,0.059151348124339455,43.32223331673637,46.595360676811325,0.6745446783958902,0.005255217763744229
182,21,Patch 3,gamma,22,-0.8699166754069529,0.0591513481243399,102.11976955634734,105.39289691642229,0.5365060676761628,0.11231444585287045,-0.8699166754069545,0.059151348124339455,44.16690704700868,47.44003440708363,0.5618763763137484,0.12713568990900329
183,21,Patch 2,normal,17,0.3365064745819661,0.4794888944057637,74.75039956645713,76.41682625456957,0.918659041058888,0.0,0.33650647458196786,0.4794888944057616,29.886961224486058,31.553387912598488,0.9186590410588891,0.0
184,21,Patch 2,lognormal,17,0.3365064745819661,0.4794888944057637,76.43344936062498,78.93308939279362,0.8512727266032327,0.33899564833385054,0.33650647458196786,0.4794888944057616,31.57001101868297,34.06965105085162,0.8512700237216262,0.3389950549319662
185,21,Patch 2,gamma,17,0.3365064745819661,0.4794888944057637,76.43105936959937,78.93069940176801,0.8490018650378037,0.34031987639654854,0.33650647458196786,0.4794888944057616,31.56762102762798,34.06726105979663,0.8490018043323321,0.340319673783698
186,21,Patch 1,normal,23,-0.17066915537066116,0.687278524548635,111.29595281621485,113.56694124807315,0.7846525766868537,0.0,-0.17066915537066082,0.6872785245486358,50.59835976531282,52.86934819717112,0.7846525766868542,0.0
187,21,Patch 1,lognormal,23,-0.17066915537066116,0.687278524548635,113.29602749381799,116.70251014160544,0.7846257970127246,5.706320445768117e-05,-0.17066915537066082,0.6872785245486358,52.61994455879762,56.02642720658507,0.7873838717399699,0.01552274160272123
188,21,Patch 1,gamma,23,-0.17066915537066116,0.687278524548635,113.45045791774187,116.85694056552933,0.7231327414982147,0.09228790632323931,-0.17066915537066082,0.6872785245486358,52.75807695795912,56.16455960574657,0.7191603470783263,0.09474087784808245
189,22,Patch 3,normal,16,0.6119007057433385,0.2166958433521443,106.28239021132494,107.8275676558045,0.5049898463022593,0.0,0.6119007057433379,0.21669584335214476,48.41825422976298,49.96343167424254,0.5049898463022593,0.0
190,22,Patch 3,lognormal,16,0.6119007057433385,0.2166958433521443,107.15922604348214,109.47699221020147,0.7288897185440909,0.7117860169868866,0.6119007057433379,0.21669584335214476,49.29509006222612,51.61285622894547,0.7288997088266786,0.7117921564027425
191,22,Patch 3,gamma,16,0.6119007057433385,0.2166958433521443,107.11374816897411,109.43151433569345,0.7205215482337166,0.7176088762055722,0.6119007057433379,0.21669584335214476,49.24961218741748,51.56737835413683,0.7205242795384872,0.7176137962481803
192,22,Patch 2,normal,12,0.13954815054420022,0.7921459348405371,80.57014146220007,81.53995476177607,0.9254093488134414,0.0,0.13954815054419917,0.7921459348405386,37.172039476028615,38.14185277560462,0.9254093488134411,0.0
193,22,Patch 2,lognormal,12,0.13954815054420022,0.7921459348405371,77.53602234501767,78.99074229438168,0.0026826319562223144,3.2847946569381247e+65,0.13954815054419917,0.7921459348405386,39.07562510564776,40.530345055011765,0.9594658070244522,0.33627997784930924
194,22,Patch 2,gamma,12,0.13954815054420022,0.7921459348405371,82.46351074625244,83.91823069561644,0.9565314488957348,0.25124960498926907,0.13954815054419917,0.7921459348405386,39.061393468707436,40.51611341807144,0.9523850866356379,0.26811294123569085
195,22,Patch 1,normal,14,0.7769736107749465,0.13760287009173183,90.11971256690686,91.39782722613737,0.5131433910897304,0.0,0.7769736107749471,0.1376028700917317,39.48859358304014,40.76670824227066,0.5131433910897304,0.0
196,22,Patch 1,lognormal,14,0.7769736107749465,0.13760287009173183,81.16326869119767,83.08044068004345,0.0034317527597989006,1.4712789115601095e+55,0.7769736107749471,0.1376028700917317,38.15687962056906,40.07405160941483,0.7914656169305445,2.4731647433226045
197,22,Patch 1,gamma,14,0.7769736107749465,0.13760287009173183,60.509292789053816,62.42646477789959,0.04729108570059848,2.737428328359213,0.7769736107749471,0.1376028700917317,23.54619430736889,25.463366296214666,0.20518152716792326,2.2382837151184427
198,23,Patch 3,normal,23,-0.15571082373568262,0.7132697291757326,123.92578244498198,126.19677087684028,0.9228792224335096,0.0,-0.1557108237356827,0.7132697291757324,60.395920413261756,62.666908845120055,0.9228792224335108,0.0
199,23,Patch 3,lognormal,23,-0.15571082373568262,0.7132697291757326,125.92587209834733,129.33235474613477,0.9228769746631859,7.509237895412979e-05,-0.1557108237356827,0.7132697291757324,62.41841026723645,65.8248929150239,0.9212082832958562,0.018341589679380307
200,23,Patch 3,gamma,23,-0.15571082373568262,0.7132697291757326,126.04913308948281,129.45561573727025,0.922143570624014,0.09432067881687636,-0.1557108237356827,0.7132697291757324,62.51304515834837,65.91952780613582,0.9154196537875817,0.08973448627948762
201,23,Patch 2,normal,20,0.10194359839710207,0.8189297163193803,102.69990817745722,104.6913727245652,0.9850449906031691,0.0,0.10194359839710249,0.8189297163193798,47.456549889004854,49.448014436112835,0.9850449906031691,0.0
202,23,Patch 2,lognormal,20,0.10194359839710207,0.8189297163193803,104.62859492330611,107.61579174396809,0.9656168853358731,0.2099268221941114,0.10194359839710249,0.8189297163193798,49.38523663485416,52.37243345551613,0.9656168416767628,0.20992733183503734
203,23,Patch 2,gamma,20,0.10194359839710207,0.8189297163193803,104.62688962380284,107.61408644446482,0.9694790222318832,0.1463233957515557,0.10194359839710249,0.8189297163193798,49.3850791876485,52.37227600831047,0.9705134137522936,0.14140028584196002
204,23,Patch 1,normal,22,-0.2522444167263993,0.559792785539672,105.47719799895381,107.65928290567044,0.8766375885932427,0.0,-0.25224441672639725,0.559792785539675,44.709503881656204,46.891588788372836,0.876637588593241,0.0
205,23,Patch 1,lognormal,22,-0.2522444167263993,0.559792785539672,107.47723278883404,110.750360148909,0.8766300345638169,1.8806888898535103e-05,-0.25224441672639725,0.559792785539675,46.730527534658364,50.003654894733316,0.8765192721791333,0.011125969529834143
206,23,Patch 1,gamma,22,-0.2522444167263993,0.559792785539672,107.70160193614262,110.97472929621757,0.8185340249701625,0.1053293976993815,-0.25224441672639725,0.559792785539675,46.94481932513622,50.217946685211174,0.828944319974102,0.10995573605290412
207,24,Patch 3,normal,15,0.7932157422461662,0.12265230877651179,111.4637294004865,112.87982980269092,0.9863413483865777,0.0,0.7932157422461673,0.12265230877651133,45.21708778293399,46.63318818513841,0.9863413483865778,0.0
208,24,Patch 3,lognormal,15,0.7932157422461662,0.12265230877651179,111.80403539520745,113.92818599851408,0.9923061632750056,0.9359720283044829,0.7932157422461673,0.12265230877651133,45.55739377821752,47.68154438152415,0.992308122739177,0.9359732812770786
209,24,Patch 3,gamma,15,0.7932157422461662,0.12265230877651179,111.68694291783733,113.81109352114396,0.9882925945020529,0.9457519796321716,0.7932157422461673,0.12265230877651133,45.44030130052165,47.56445190382828,0.9882930761473246,0.9457456531722651
210,24,Patch 2,normal,13,0.46114084787595316,0.3774622693536156,91.60107127778551,92.73096999270858,0.7665887388263397,0.0,0.461140847875954,0.3774622693536147,34.18731520923998,35.31721392416306,0.7665887388263403,0.0
211,24,Patch 2,lognormal,13,0.46114084787595316,0.3774622693536156,93.1534369703411,94.84828504272572,0.9026909433146273,0.4382606706667357,0.461140847875954,0.3774622693536147,35.73968090235475,37.434528974739365,0.9026993307594052,0.4382713707465812
212,24,Patch 2,gamma,13,0.46114084787595316,0.3774622693536156,93.16641375242521,94.86126182480983,0.8952769624094836,0.41175419935608054,0.461140847875954,0.3774622693536147,35.75265768387965,37.44750575626426,0.895277184808362,0.411754057060085
213,24,Patch 1,normal,16,0.5007069766289137,0.30767430837785537,117.89154313205191,119.43672057653147,0.5716067173631623,0.0,0.5007069766289146,0.30767430837785426,47.22845873999588,48.77363618447544,0.5716067173631636,0.0
